Ref_produit,Categorie,Description,Marque
4184B017,Appareils photos numériques,"Canon Digital IXUS 130. Type d'appareil photo: Appareil-photo compact, Mégapixel: 14,1 MP, Taille du capteur d'image: 1/2.3"", Type de capteur: CCD (dispositif à transfert de charge), Résolution d'image maximale: 4320 x 3240 pixels. Zoom optique: 4x, Zoom numérique: 4x, Longueur focale: 5 - 20 mm. Type HD: HD, Résolution vidéo maximale: 1280 x 720 pixels. Taille de l'écran: 6,86 cm (2.7""). PictBridge. Poids: 133 g. Couleur du produit: Rose",Canon
HA106A5#1QL,Extensions de garantie et support,"HP HA106A5. Nombre d'années: 5 année(s), Horaire du service (heures et jours): 9x5",HP
KDL-52V5500,TV,"Sony KDL-52V5500. Taille de l'écran: 132,1 cm (52""), Résolution de l'écran: 1920 x 1080 pixels, Type HD: Full HD, Technologie d'affichage: LCD, Format d'image: 16:9. Couleur du produit: Noir",Sony
KDL-37S5600,TV,"Sony KDL-37S5600. Taille de l'écran: 94 cm (37""), Résolution de l'écran: 1920 x 1080 pixels, Type HD: Full HD, Technologie d'affichage: LCD, Format d'image: 16:9. Couleur du produit: Noir",Sony
MMG25R,Ensembles audio pour la maison,"Samsung MM-G25. Puissance évaluée de RMS: 120 W. Type de bandes supportées: FM. Formats audio pris en charge: MP3, WMA. Poids: 5,6 kg, Dimensions du colis (LxPxH): 403 x 395 x 332 mm, Poids du paquet: 6,8 kg. Dimensions (LxPxH): 260 x 170 x 134 mm, Antenne: 75 Omh",Samsung
SJCABFR + T44HNEU,PC/postes de travail,"Lenovo ThinkCentre M58 + T44HNEU. Fréquence du processeur: 2,8 GHz, Famille de processeur: Intel® Core™2 Duo, Modèle de processeur: E7400. Mémoire interne: 2 Go, Type de mémoire interne: DDR3-SDRAM, Fréquence de la mémoire: 1066 MHz. Capacité totale de stockage: 320 Go, Lecteur optique: DVD Super Multi. Modèle d'adaptateur graphique distinct: Intel® GMA 4500M. Système d'exploitation installé: Windows Vista Business. Alimentation d'énergie: 130 W. Type de produit: PC. Poids: 4,18 kg. Couleur du produit: Noir",Lenovo
HD7823/61,Machines à café,"Senseo HD7823/61 Machine à café à dosettes. Type de produit: Cafetière, Capacité du réservoir d'eau: 1,2 L, Type d'entrée à café: Dosette de café, Capacité en tasses: 8 tasses. Puissance: 1450 W. Couleur du produit: Noir",Senseo
KK656ET,PC/postes de travail,"HP Z400. Fréquence du processeur: 2,8 GHz, Famille de processeur: Intel® Xeon® séquence 3000, Modèle de processeur: W3530. Mémoire interne: 6 Go, Type de mémoire interne: DDR3-SDRAM, Fréquence de la mémoire: 1333 MHz. Lecteur de cartes mémoires intégré, Lecteur optique: DVD Super Multi. Système d'exploitation installé: Windows 7 Professional. Type de châssis: Minitower. Type de produit: Station de travail. Poids: 19,6 kg",HP
BU2520,Appareils de chauffage,"Rowenta BU2520. Puissance de chauffe: 2000 W, Puissance de chauffe (min): 800 W",Rowenta
C11CA78304,Imprimantes multifonctions,"Epson Stylus Office BX320FW. Technologie d'impression: Jet d'encre, Impression: Impression couleur, Résolution maximale: 5760 x 1440 DPI, Vitesse d'impression (couleur, qualité normale, A4/US Letter): 15 ppm. Copier: Copie couleur. Numérisation: Numérisation couleur, Résolution de numérisation optique: 1200 x 2400 DPI. Télécopier: Télécopie simple. Taille de papier de série A ISO maximum: A4. Wifi",Epson
C11CA81304,Imprimantes multifonctions,"Epson Stylus SX218. Technologie d'impression: Jet d'encre, Impression: Impression couleur, Résolution maximale: 5760 x 1440 DPI, Vitesse d'impression (couleur, qualité normale, A4/US Letter): 15 ppm. Copier: Copie couleur. Numérisation: Numérisation couleur. Taille de papier de série A ISO maximum: A4",Epson
C11CA79304,Imprimantes multifonctions,"Epson Stylus Office BX305F. Technologie d'impression: Jet d'encre, Impression: Impression couleur, Résolution maximale: 5760 x 1440 DPI, Vitesse d'impression (couleur, qualité normale, A4/US Letter): 15 ppm. Copier: Copie simple. Numérisation: Numérisation couleur, Résolution de numérisation optique: 1200 x 2400 DPI. Télécopier: Télécopie couleur. Taille de papier de série A ISO maximum: A4",Epson
BR1100CI-RS,Alimentations d'énergie non interruptibles,"APC BR1100CI-RS. capacité de la puissance de sortie: 100 kVA, Puissance de sortie: 660 W, Fréquence d'entrée: 47/63 Hz. Temps de rechargement de la batterie: 24 h. Couleur du produit: Noir, Certification: CE, GOST, RoHS. Poids: 12,5 kg, Poids du paquet: 13,5 kg. Type de batterie: APCRBC113, Connexions de sortie: (4) IEC 320 C13, Type de connexion d'entrée: IEC-320 C14",APC
34632,Réfrigérateurs-congélateurs,Indesit TAAN 2 VS. Nombre de clayettes/bacs du réfrigérateur: 3. Capacité de congélation: 4 kg/24h. Couleur du produit: Argent,Indesit
859990460890,Réfrigérateurs-congélateurs,"Indesit TEAAN 5 S. Capacité nette totale: 415 L. Emplacement charnière de porte: Droite. Classe climatique: N-ST, Niveau sonore: 45 dB. Capacité nette du réfrigérateur: 332 L, Système à plusieurs flux d'air (réfrigérateur), Lumière intérieure du réfrigérateur, Nombre de clayettes/bacs du réfrigérateur: 5, Nombre de tiroirs à légumes: 2. Capacité net du congélateur: 83 L, Capacité de congélation: 4 kg/24h. Consommation annuelle d'énergie: 326 kWh. Couleur du produit: Argent",Indesit
52581,Fours et cuisinières,"Indesit K9G21S(W). Type de produit: Cuisinière, Couleur du produit: Blanc. Type de plaque: Gaz, Nombre de brûleurs: 4 zone(s). Source d'alimentation du four: Gaz, La capacité totale de l'intérieur du four (s): 48 L. Largeur: 900 mm, Profondeur: 600 mm, Hauteur: 850 mm",Indesit
T9767WP,Sèche-linge,"Miele T 9767 WP Exklusiv Edition. Placement de l'appareil: Pose libre, Type de chargement: Charge avant, Couleur du produit: Blanc. Capacité nominale: 7 kg, Programmes de séchage: Rapide, Durée de cycle: 97 min. Départ différé: 24 h. Consommation d'énergie: 1,7 kWh, Charge connectée: 1080 W, Tension d'entrée AC: 220 - 240 V. Profondeur: 634 mm, Largeur: 595 mm, Hauteur: 850 mm",Miele
90-MIBAV0-G0EAY0WZ,Cartes mères,"ASUS P5G41-M LX. Fabricant de processeur: Intel, Socket de processeur (réceptable de processeur): LGA 775 (Socket T). Mémoire interne maximale: 8 Go. Adaptateur graphique: GMA X4500. Caractéristiques réseau: Fast Ethernet. Elément de forme de carte mère: micro ATX, Canaux de sortie audio: 5.1 canaux, Puce audio: Realtek ALC662",ASUS
C12C802631,Bacs d'alimentations,"Epson Bac 500f. A4 AL-CX16NF. Compatibilité: Epson Aculaser CX16NF, Capacité maximale: 500 feuilles, Poids de support pris en charge: 60 - 209 g/m². Types de supports acceptés: plain / thick. Formats moyens standards: A4, A5, B5 (ISO, JIS), LGL, LT, GLT, GLG, HLT, F4, C6, DL, EXE",Epson
AE2220M-IT_W,Pcs tout en un/stations de travail,"MSI Wind Top AE2220M-IT_W. Taille de l'écran: 54,6 cm (21.5""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels, Écran tactile. Famille de processeur: Intel® Core™2 Duo, Fréquence du processeur: 2,2 GHz. Mémoire interne: 4 Go, Type de mémoire interne: DDR2-SDRAM. Capacité totale de stockage: 640 Go. Modèle d'adaptateur graphique distinct: NVIDIA® GeForce® 9300. Appareil photo intégré. Système d'exploitation installé: Windows 7 Home Premium. Couleur du produit: Blanc",MSI
AE2220M-IT_K,Pcs tout en un/stations de travail,"MSI Wind Top AE2220M-IT_K. Taille de l'écran: 54,6 cm (21.5""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels, Écran tactile. Famille de processeur: Intel® Core™2 Duo, Fréquence du processeur: 2,2 GHz. Mémoire interne: 4 Go, Type de mémoire interne: DDR2-SDRAM. Capacité totale de stockage: 640 Go. Modèle d'adaptateur graphique distinct: NVIDIA® GeForce® 9300. Appareil photo intégré. Système d'exploitation installé: Windows 7 Home Premium. Couleur du produit: Noir",MSI
G41-002X,PC/postes de travail,"MSI Hetis G41-002X. Fréquence du processeur: 2,93 GHz, Famille de processeur: Intel® Core™2 Duo, Modèle de processeur: E7500. Mémoire interne: 2 Go, Type de mémoire interne: DDR2-SDRAM. Capacité totale de stockage: 320 Go, Lecteur optique: DVD Super Multi. Modèle d'adaptateur graphique distinct: Intel® GMA 4500M. Système d'exploitation installé: DOS gratuit. Alimentation d'énergie: 270 W. Type de produit: PC. Poids: 8,4 kg. Couleur du produit: Noir",MSI
V3500-M111BE,Laptops,"DELL Vostro 3500. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-520M, Fréquence du processeur: 2,4 GHz. Taille de l'écran: 39,6 cm (15.6""), Résolution de l'écran: 1366 x 768 pixels. Mémoire interne: 4 Go, Type de mémoire interne: DDR3-SDRAM. Capacité totale de stockage: 500 Go, Lecteur optique: DVD Super Multi. Modèle d'adaptateur graphique inclus: Intel® HD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce 320M. Système d'exploitation installé: Windows 7 Professional. Couleur du produit: Noir. Poids: 2,4 kg",DELL
E5500-K222BE,Laptops,"DELL Latitude E5500. Famille de processeur: Intel® Core™2 Duo, Modèle de processeur: P8700, Fréquence du processeur: 2,53 GHz. Taille de l'écran: 39,1 cm (15.4""), Résolution de l'écran: 1280 x 800 pixels. Mémoire interne: 4 Go, Type de mémoire interne: DDR2-SDRAM. Capacité totale de stockage: 320 Go, Lecteur optique: DVD Super Multi. Modèle d'adaptateur graphique distinct: Intel® GMA 4500MHD. Système d'exploitation installé: Windows 7 Professional. Couleur du produit: Noir. Poids: 2,89 kg",DELL
943NW,Écrans plats de PC,"Samsung 943NW. Taille de l'écran: 48,3 cm (19""), Résolution de l'écran: 1440 x 900 pixels, Temps de réponse: 5 ms, Angle de vision horizontal: 170°, Angle de vision vertical: 160°. Couleur du produit: Noir",Samsung
CB5820,Barbecues et grills,"Tefal Ovation Plancha. Puissance totale: 2000 W. Couleur du produit: Noir, Acier inoxydable, Matériau du boîtier/corps: Aluminium, Métal, Bois",Tefal
RO4762,Aspirateurs,"Rowenta RO4762. Puissance d'alimentation max.: 1400 W. Type de nettoyage: Sec, Couleur du produit: Noir",Rowenta
L19W931,TV,"AOC L19W931. Taille de l'écran: 47 cm (18.5""), Résolution de l'écran: 1366 x 768 pixels, Type HD: HD, Technologie d'affichage: LCD, Luminosité de l'écran: 300 cd/m², Temps de réponse: 5 ms, Format d'image: 16:9. Couleur du produit: Noir",AOC
L22W931,TV,"AOC L22W931. Taille de l'écran: 55,9 cm (22""), Résolution de l'écran: 1366 x 768 pixels, Type HD: HD, Technologie d'affichage: LCD, Luminosité de l'écran: 400 cd/m², Temps de réponse: 5 ms, Taux de contraste: 800:1, Format d'image: 16:9. Couleur du produit: Noir",AOC
L47H861,TV,"AOC L47H861. Taille de l'écran: 119,4 cm (47""), Résolution de l'écran: 1920 x 1080 pixels, Type HD: Full HD, Technologie d'affichage: LCD, Luminosité de l'écran: 500 cd/m², Temps de réponse: 6,5 ms, Taux de contraste: 1500:1, Format d'image: 16:9. Format du système de signal numérique: ATSC. Couleur du produit: Noir",AOC
M92,Pcs tout en un/stations de travail,"AOC M92. Taille de l'écran: 48,3 cm (19""), Résolution de l'écran: 1366 x 768 pixels. Fréquence du processeur: 1,6 GHz. Appareil photo intégré. Système d'exploitation installé: Windows XP Home Edition. Couleur du produit: Argent",AOC
ST305004EXB101-RK,Disques durs externes,"Seagate Expansion HDD 500GB. Capacité disque dur: 500 Go, Taille du disque dur: 3.5"". Version USB: 2.0. Vitesse de rotation du disque dur: 7200 tr/min. Couleur du produit: Noir",Seagate
ST310005EXB101-RK,Disques durs externes,"Seagate S-series Expansion External Drive. Capacité disque dur: 1 To, Taille du disque dur: 3.5"". Version USB: 2.0. Vitesse de rotation du disque dur: 7200 tr/min. Couleur du produit: Noir",Seagate
ST902504EXB101-RK,Disques durs externes,"Seagate S-series External Portable Drive. Capacité disque dur: 250 Go, Taille du disque dur: 2.5"". Version USB: 2.0. Vitesse de rotation du disque dur: 5400 tr/min. Couleur du produit: Noir",Seagate
ST905004EXB101-RK,Disques durs externes,"Seagate S-series External Portable Drive. Capacité disque dur: 500 Go, Taille du disque dur: 2.5"". Version USB: 2.0. Vitesse de rotation du disque dur: 5400 tr/min. Couleur du produit: Noir",Seagate
80.900,Bureaux d'ordinateurs,Dataflex Armoire Pour Ordinateur Avec Porte Rideau. Dimensions (LxPxH): 736 x 560 x 1490 mm,Dataflex
80.902,Bureaux d'ordinateurs,Dataflex Armoire Pour Ordinateur Avec Porte Rideau. Dimensions (LxPxH): 736 x 560 x 1490 mm,Dataflex
80.904,Bureaux d'ordinateurs,Dataflex Armoire Pour Ordinateur Avec Porte Rideau. Dimensions (LxPxH): 736 x 560 x 1490 mm,Dataflex
85.210,Meubles d'imprimante,Dataflex Supports Pour Périphériques Support Pour Imprimante Laser. Dimensions (LxPxH): 600 x 510 x 638 mm,Dataflex
85.213,Meubles d'imprimante,Dataflex Supports Pour Périphériques Support Pour Imprimante Laser. Dimensions (LxPxH): 600 x 510 x 638 mm,Dataflex
85.220,Meubles d'imprimante,Dataflex Supports Pour Périphériques Support Pour Imprimante. Dimensions (LxPxH): 600 x 510 x 638 mm,Dataflex
85.223,Meubles d'imprimante,Dataflex Supports Pour Périphériques Support Pour Imprimante. Dimensions (LxPxH): 600 x 510 x 638 mm,Dataflex
87.080,Bacs d'alimentations,Dataflex Bac De Réception Papier. Dimensions (LxPxH): 440 x 385 x 65 mm,Dataflex
88.090,Pièces de mobilier pour ordinateurs,Dataflex Îlot,Dataflex
88.092,Pièces de mobilier pour ordinateurs,Dataflex Îlot,Dataflex
16960,Kits de nettoyage pour ordinateurs,"Trust C40. Type de produit: Liquide de nettoyage d'équipement électronique, Usage adapté: LCD/TFT/Plasma, Volume: 60 ml. Poids: 180 g",Trust
16961,Kits de nettoyage pour ordinateurs,"Trust C30. Type de produit: Liquide de nettoyage d'équipement électronique, Usage adapté: LCD/TFT/Plasma, Volume: 200 ml. Poids: 315 g",Trust
16977,Tapis de souris,"Trust Bigfoot. Largeur: 195 mm, Profondeur: 230 mm. Couleur du produit: Noir, Coloration de surface: Monochromatique, Matériel: Microfibre, Repose-poignets, Base antidérapante",Trust
16978,Tapis de souris,"Trust Bigfoot. Couleur du produit: Rouge, Matériel: Microfibre",Trust
16979,Tapis de souris,"Trust Bigfoot Gel Mouse Pad. Couleur du produit: Vert, Coloration de surface: Image, Matériel: Microfibre",Trust
88.931,Pièces de mobilier pour ordinateurs,Dataflex Goulotte Pour Câbles Pour Station LAN,Dataflex
90.100,Bureaux d'ordinateurs,Dataflex Station LAN Pro 600. Capacité de charge maximale: 50 kg. Dimensions (LxPxH): 610 x 720 x 1893 mm,Dataflex
90.150,Bureaux d'ordinateurs,Dataflex Étagère Pour Serveurs LAN 610. Capacité de charge maximale: 50 kg. Dimensions (LxPxH): 610 x 720 x 1893 mm,Dataflex
90.153,Bureaux d'ordinateurs,Dataflex Étagère Pour Serveurs LAN 610. Capacité de charge maximale: 50 kg. Dimensions (LxPxH): 610 x 720 x 1893 mm,Dataflex
90.160,Bureaux d'ordinateurs,Dataflex Étagère Pour Serveurs LAN 1220. Capacité de charge maximale: 45 kg. Dimensions (LxPxH): 1220 x 720 x 1893 mm,Dataflex
90.163,Bureaux d'ordinateurs,Dataflex Étagère Pour Serveurs LAN 1220. Capacité de charge maximale: 45 kg. Dimensions (LxPxH): 1220 x 720 x 1893 mm,Dataflex
90.200,Bureaux d'ordinateurs,Dataflex Station LAN Pro 1200. Capacité de charge maximale: 45 kg. Dimensions (LxPxH): 1220 x 770 x 1893 mm,Dataflex
90.203,Bureaux d'ordinateurs,Dataflex Station LAN Pro 1200. Capacité de charge maximale: 50 kg. Dimensions (LxPxH): 1220 x 770 x 1893 mm,Dataflex
91.043,Pièces de mobilier pour ordinateurs,Dataflex Passage Pour Câbles Vertical 1450 mm (2x),Dataflex
91.053,Pièces de mobilier pour ordinateurs,Dataflex Passage Pour Câbles Horizontal 200 mm (2x) Gamme TL600,Dataflex
U160-084ES,Laptops,"MSI Wind U160-084ES. Type de produit: Netbook. Famille de processeur: Intel Atom®, Modèle de processeur: N450, Fréquence du processeur: 1,66 GHz. Taille de l'écran: 25,4 cm (10""), Résolution de l'écran: 1024 x 600 pixels. Mémoire interne: 1 Go, Type de mémoire interne: DDR2-SDRAM. Système d'exploitation installé: Windows 7 Starter. Couleur du produit: Marron. Poids: 1 kg",MSI
AE2220-006,Pcs tout en un/stations de travail,"MSI Wind Top AE2220. Taille de l'écran: 54,6 cm (21.5""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels, Écran tactile. Famille de processeur: Intel® Core™2 Duo, Fréquence du processeur: 2,2 GHz. Mémoire interne: 4 Go, Type de mémoire interne: DDR2-SDRAM. Capacité totale de stockage: 640 Go. Modèle d'adaptateur graphique distinct: NVIDIA® GeForce® 9300. Appareil photo intégré. Système d'exploitation installé: Windows 7 Home Premium. Couleur du produit: Blanc",MSI
AE2020-025,Pcs tout en un/stations de travail,"MSI Wind Top AE2020. Taille de l'écran: 50,8 cm (20""), Type HD: HD+, Résolution de l'écran: 1600 x 900 pixels, Écran tactile. Fréquence du processeur: 2,1 GHz. Mémoire interne: 3 Go, Type de mémoire interne: DDR2-SDRAM. Capacité totale de stockage: 320 Go. Modèle d'adaptateur graphique distinct: NVIDIA® GeForce® 9300. Appareil photo intégré. Système d'exploitation installé: Windows 7 Home Premium. Couleur du produit: Noir",MSI
P800,Smartphones,"Sony P800. Taille de l'écran: 7,37 cm (2.9""), Résolution de l'écran: 208 x 320 pixels. Fréquence du processeur: 0,156 GHz. Système d'exploitation installé: Symbian OS. Capacité de la batterie: 1000 mAh. Couleur du produit: Argent. Poids: 158 g",Sony
NTK4NMD,Laptops,"Lenovo ThinkPad W510. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-820QM, Fréquence du processeur: 1,73 GHz. Taille de l'écran: 39,6 cm (15.6""), Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 4 Go, Type de mémoire interne: DDR3-SDRAM. Capacité totale de stockage: 320 Go, Lecteur optique: DVD-RW. Modèle d'adaptateur graphique distinct: NVIDIA® Quadro® FX 880M. Système d'exploitation installé: Windows 7 Professional. Couleur du produit: Noir. Poids: 2,67 kg",Lenovo
